UMAP_1,UMAP_2,UMAP_3
9.441749,-2.1248896,8.10931
8.342398,0.3937086,5.4699926
5.9704633,2.3223395,5.251689
9.33581,-2.1263115,8.271446
6.5114107,1.5270506,6.7573156
6.5938597,1.2618407,4.074431
5.919511,-1.3243327,5.400553
7.454192,0.65561926,4.0313845
6.283998,1.111926,5.173501
9.073749,0.37096065,5.9971447
8.154786,-0.39317235,6.2416234
5.851361,2.49911,5.0279303
6.689647,1.3395956,8.297919
6.8348613,0.6944099,7.6997952
6.6295815,1.2740712,7.9819527
7.273745,-0.417422,4.3551936
6.1086802,1.0736878,4.1958327
8.156919,0.61546445,5.0533595
6.7379622,0.82671845,6.8514595
6.726064,-0.3592337,7.035497
4.356951,0.98569006,4.7688284
6.6327395,1.3401024,8.240147
6.704828,-0.47953063,5.4193835
8.653159,-2.164677,8.399061
7.4698653,-0.9188924,7.1201425
8.89119,-0.30629587,7.345221
6.584322,2.1294992,4.6672473
6.2990713,1.8509711,4.832484
7.8317623,0.89445573,6.402619
6.177446,1.4096684,7.945978
6.6667666,1.1206472,4.2303367
6.0884485,-0.9183996,6.465706
7.2995033,-0.30818617,4.3743668
7.5063825,-0.42542538,5.5224648
7.1915293,1.461793,5.343502
6.6141624,1.1114876,8.730101
4.601029,1.386274,5.2246656
9.071108,-2.3657246,8.513117
8.481821,-0.3291623,5.7227793
8.405017,0.7719763,5.5146165
6.2770815,1.6446086,6.0928154
4.9229136,0.9264539,4.1347313
7.053429,1.1931764,8.200569
9.196521,-0.297322,7.953725
6.2331343,1.6292349,1.8669037
5.9138527,1.4901959,8.555853
6.7700505,1.4425142,7.7988615
6.2291574,1.1095327,5.644016
4.4932175,2.3155868,3.4875588
4.9240923,-0.7257582,5.4522943
6.9871497,0.78917575,7.9253497
9.455131,-1.8438745,8.208886
9.093211,-2.0578554,8.4553995
6.3520155,0.9227019,5.3709054
6.4325795,2.0316436,4.9986677
7.468474,0.31984442,6.632075
7.5136747,0.57537264,6.5325212
7.774913,-0.41537565,5.7670326
6.388052,1.2345315,7.680775
8.332872,0.80480355,5.2746425
9.083788,-1.5364335,7.814211
4.8675895,1.8827915,3.700415
8.745067,-0.77363026,7.985675
4.6557555,1.1232332,5.33142
6.085697,1.5139157,2.1825035
7.473571,1.4447141,5.415406
5.0787625,1.8254557,4.1312118
9.15945,-2.1681201,8.5856905
7.2672687,1.4625397,5.430608
5.0220656,2.8467627,4.8856797
9.056167,0.14594106,6.689804
7.850224,0.7071032,5.5048943
6.6195645,-0.9377451,4.920694
6.783347,-0.7040642,5.0880823
4.586908,-0.4831772,5.129691
7.8714237,0.76759666,5.8941283
8.516693,-2.430039,8.404483
6.647895,2.0993338,4.515683
5.757971,1.3997958,2.8201168
8.747187,-0.46511367,7.0797763
6.967145,0.747536,7.6594176
5.9879603,-1.3753698,5.480692
7.0534964,0.1262922,6.9985294
5.2778673,1.8550278,3.5396478
7.18325,-0.36113256,4.361624
8.8713,-1.8653115,8.616882
7.136422,0.7373557,4.9543796
6.451538,1.7184856,4.4287567
9.862129,-0.35672808,7.53783
4.381237,-0.63525546,5.731353
6.621234,1.1525694,7.466909
8.192314,-0.11702075,7.839319
6.1245117,1.6033348,2.0932653
6.524304,2.1130474,4.1758533
7.950947,-1.8325654,7.067119
5.8802466,-1.326009,5.399564
7.2474103,0.1118454,6.895038
8.128252,-0.040211488,4.868715
4.738938,1.3363163,5.3321223
6.379773,0.94607806,6.8225036
7.66724,0.8957578,5.820847
6.014914,1.0304723,6.332677
8.741103,-2.1095679,8.553622
6.143349,2.1622272,5.23058
8.628947,0.576155,5.8414454
7.1302686,-0.8169611,6.8301725
12.052316,2.5443108,7.797319
6.001764,0.39534536,7.60418
6.5926223,-0.80410707,5.1092386
6.5664835,1.8662559,4.8869143
5.7527103,2.545693,5.016273
6.1305947,-1.0078248,6.457877
10.084082,-0.3533168,7.1411576
8.295553,0.9673557,5.473584
4.4328737,-0.066957615,5.4298987
4.348073,-0.56673306,5.936427
6.2047987,-0.2138995,4.208883
7.438548,0.47297102,4.786111
5.7038264,1.5827591,2.647966
6.902686,1.2459197,7.926379
7.051517,-0.6452732,5.922302
8.240234,0.8767657,5.4726005
6.2151246,0.9157825,5.1906285
8.055619,-0.35659876,5.8996773
8.665234,-0.9175578,8.035867
4.8264685,1.0699778,5.2599835
5.7321563,1.463629,4.4599333
3.7456303,4.1542153,5.3904786
9.546806,-0.6929757,6.7566833
4.8471546,2.195281,4.6954427
6.039805,-0.004033922,3.9956772
7.844615,-0.15578656,5.906565
5.946147,-0.027108379,7.378767
6.243865,-1.0578903,4.7895517
8.721156,-2.073937,8.375072
5.826733,-1.0738412,6.017018
4.2342157,3.473432,5.2581544
4.366098,-0.42226592,5.8836813
7.26107,0.031564724,6.9344664
6.2722816,1.9274473,4.9710374
5.4022813,1.7938824,3.450216
6.0153613,1.4331435,2.8220046
7.642179,-0.591072,5.4571977
4.244325,1.8454027,4.178231
7.224406,-0.82845116,5.4728804
8.690376,0.3626009,6.083433
9.461352,-0.2418648,7.7347007
9.323771,-0.4731446,6.534113
5.4852304,1.2220939,5.6442757
9.494973,-0.026422037,6.5673122
9.928622,-0.34409115,7.506169
9.368753,-1.7709471,8.269793
6.651823,2.039663,4.355472
9.02116,-1.0403877,8.541917
6.310217,2.0320265,5.424901
7.368031,0.7875882,7.200136
4.311251,-0.29982638,5.24028
5.656361,-0.2116866,6.9909563
6.7971954,1.3125352,6.2013497
8.876798,-0.22827852,7.102907
7.5282397,-0.13205181,6.0636396
6.4482718,1.9141836,5.0721383
6.548588,1.3636695,8.526665
7.775483,0.4962638,7.0732813
4.7884154,1.1670537,5.0331545
8.59165,-0.6358492,8.669492
7.650773,1.055672,5.2021484
4.378712,-0.37412277,5.206452
5.5530953,0.3181689,3.5878305
4.7450376,0.6708694,4.990459
12.111697,2.5959253,7.779811
3.8567781,2.7131839,2.9334116
8.843272,-1.7661546,8.623776
4.4214463,1.2786417,5.2318544
8.636898,0.05424532,8.050455
8.440116,-2.3136609,8.393201
6.598503,-0.4665143,4.269061
9.317211,-1.4570792,8.524727
5.9346857,0.9502642,6.5713415
8.152154,0.74326605,4.7680774
7.5294394,1.2021613,7.341232
6.558763,0.7807236,7.880956
5.093777,-0.17629427,6.633955
6.654889,1.2108849,4.156987
5.752777,0.88824725,6.5444274
8.565724,-0.03403205,8.308299
8.398582,-0.32349846,5.678701
7.3099904,0.12467166,7.151099
6.9007444,-0.46468785,7.1336493
4.732543,1.4159478,4.066281
6.1459227,1.9338112,5.708896
5.305389,2.4015558,4.229806
6.6660886,-1.000362,4.9535904
6.4862785,1.2825967,6.272621
4.885912,0.9242892,4.4998665
5.3731046,1.836102,4.2435985
9.175977,-0.44381058,6.529816
5.253556,1.908407,4.077118
4.840541,-0.49707088,5.3509026
4.856414,-0.6208686,5.6450987
6.3345556,1.6601075,6.21038
5.9522457,1.4776484,8.258587
7.186506,-0.2892337,4.3179207
6.4863353,-1.0356393,5.183389
6.4065504,-1.0189112,6.546691
7.730897,1.346429,5.284341
5.9139266,1.3911186,6.4230633
6.209642,1.1470819,7.6019917
7.5363827,0.2821874,8.287148
9.88118,-0.6604938,7.05538
8.874131,-0.86011714,8.3455
4.4109173,-0.07744757,5.568539
5.466317,1.0961901,6.931732
9.370579,-2.2982113,8.262568
6.6833324,-0.6948432,5.7368813
9.580053,-0.019659597,6.994813
4.361684,-0.41397247,5.374453
7.16625,0.3218632,7.0399714
5.931005,0.67236334,4.7377844
9.440809,-2.2134955,8.078943
6.580158,0.88259035,7.2340813
6.5738883,-1.3633219,5.207962
6.794096,-0.7781813,6.745681
12.134266,2.6185517,7.7926016
7.5174766,-0.46496296,4.6132817
9.037652,-2.2858639,8.6007395
5.8010683,0.566369,4.8433332
7.0903654,-0.5241052,6.8981686
5.9232507,1.2950907,7.8873096
9.357399,-1.6799088,8.380749
6.6533084,-0.7608364,6.2333293
12.127307,2.6569376,7.8615236
7.288121,-0.30968538,4.3761153
9.225165,-1.4535425,8.342157
10.068409,-0.46721354,7.221285
7.903372,-0.24147226,5.655062
6.9371285,1.373958,7.089038
5.0468554,0.9963924,6.041896
4.6416783,1.5253038,4.7915335
7.080843,0.69716316,7.3762155
9.137988,-0.9658048,8.344877
5.160942,2.13841,4.1018476
6.0843945,0.96210855,6.676402
6.11022,0.9901933,8.099564
7.067615,0.33994552,6.0225296
4.2261643,-0.2840881,5.0863576
6.519885,0.0484913,4.895845
5.545572,0.32499623,3.5915096
9.049276,0.35466662,5.946828
7.264879,-0.46971622,4.984745
8.516156,-0.6083639,7.777764
4.302365,3.4822922,5.294096
8.593529,-2.4259987,8.339855
8.130983,0.7267869,4.7302766
4.2925396,1.8625258,4.8502274
5.178361,2.4841597,4.1383696
4.6768575,0.67335045,4.955686
4.4071145,1.7745291,4.19124
7.114698,1.5635712,5.4628315
4.514435,1.4306036,4.5207996
6.432516,1.6673654,6.1593513
7.899408,-1.7606808,6.9510107
5.938645,1.5522002,2.377224
4.692778,1.9608833,5.0265727
6.0012445,1.3829522,8.632313
7.140938,1.1811543,6.0130963
9.323704,-0.25916713,7.8110747
6.4423695,-1.0237164,4.896583
12.028238,2.6260583,7.9170203
5.8110623,0.16955116,3.7643733
8.456083,-0.40856054,8.632606
4.442998,0.81810457,4.899766
6.217558,1.5095822,2.8805141
8.708887,-0.023297198,8.006514
3.0823672,1.4667226,3.6988232
6.4968057,2.007172,4.8899307
4.9801726,0.94707376,5.6176805
7.5956597,-0.24810304,4.7104278
8.122421,0.881274,4.9848795
5.011966,1.7500454,3.7612429
5.6214223,1.0776312,5.184709
6.6134634,-0.9208218,4.9017377
4.439146,2.194096,3.5832474
8.726889,0.34634644,6.998648
9.06828,-2.0763018,8.0613
9.097148,-1.3035953,8.395303
7.82501,-1.1330326,7.2484603
4.11948,-0.45427215,5.214034
8.747714,-2.2711709,7.419975
5.4369955,1.0151184,3.523559
9.213648,-0.47343582,6.514888
8.827033,-1.931654,8.633722
5.173128,0.8859458,6.1913347
4.8297014,1.29743,4.112432
8.404363,-0.59615827,6.083558
4.5222116,0.08954785,4.8709235
6.829448,1.0794557,8.614435
6.2262444,2.185006,5.331334
8.722051,-2.0506425,8.67546
9.199293,-0.41083527,6.382416
6.5518193,-0.49684396,6.870164
9.042839,-0.25557995,8.0483265
6.6248536,1.2230268,4.122565
6.4685483,0.9354218,5.1339045
7.439781,-1.0076387,7.063757
7.749808,-0.3808612,5.852773
3.7268736,4.176259,5.399778
6.15481,0.98699176,4.735383
5.111323,1.2564062,4.029533
7.16358,-0.31206134,6.9975514
5.876409,0.9602001,5.2380705
4.2206116,-0.6168372,5.569114
6.3090158,0.97536635,5.2713027
5.7452984,1.5122553,5.4569926
9.871614,-0.67281896,7.0668635
7.087215,1.4155935,7.3551407
8.773109,-1.9091102,8.628239
4.252206,-0.08368936,5.133885
4.202348,-0.6328512,5.6049514
6.0997844,1.6468116,7.403606
4.462283,1.0117322,5.0015974
7.713595,-0.37092525,5.7699013
6.284871,1.3098247,8.76783
4.228767,3.0285919,4.966793
6.218097,1.6317164,1.9111518
6.03068,0.344937,7.7936144
9.966931,-0.44184062,7.2965536
7.723684,0.52235615,6.5296535
9.463711,-0.06367994,7.111471
6.769958,1.8419285,5.0152884
9.88066,-0.43353108,7.3106794
6.3563085,1.321806,2.9369423
6.7503867,1.4944885,7.437504
9.458149,-2.2855153,8.0637455
6.3743105,2.0380657,4.1059747
4.9823146,0.7238396,5.486343
7.3553333,0.5240843,7.0269814
5.762276,0.9844307,6.591348
8.667653,-1.9026695,8.392938
6.030739,2.2538385,5.3658633
6.3387284,1.5153083,7.4652896
7.183658,-0.33763096,4.3582993
8.827532,-1.2994255,8.427669
8.588021,-0.26514742,6.867957
8.290277,-0.23566069,8.731227
6.981808,0.14319469,3.9693763
6.530618,1.0082494,5.204129
7.4290237,0.58245355,6.9847736
5.8711205,2.3712494,5.174724
4.860125,0.8806937,4.582929
8.442053,-0.14144808,7.64427
6.31567,1.4364161,7.208192
8.074503,1.061754,5.342734
4.2059875,3.2871313,5.134103
4.725102,-0.32764837,5.9544888
8.629941,-0.424063,8.41312
7.039325,0.73910666,5.4624467
4.80408,1.2761407,5.133605
9.826055,-0.33408624,7.551514
5.9078646,1.5455884,2.4491832
6.122668,1.7172891,5.0370917
6.6255794,-1.2177857,5.07472
5.582058,0.9372937,6.3048897
6.2069836,1.414246,3.1451645
5.368135,2.0241315,3.5600634
6.469551,-1.014019,5.423568
4.736234,1.2297419,5.380758
5.815573,1.2106193,8.2685995
9.263734,-1.6286167,8.167567
7.6002874,0.6732705,7.271149
4.157631,-0.4133401,5.1692357
5.1617575,2.4328847,4.507208
8.0367775,-0.53795266,6.170654
8.3679905,-0.2520983,7.551832
8.70375,-0.54250777,8.194779
6.8971415,-0.78577757,5.37199
4.418989,1.9397327,3.6532497
4.161859,-0.44665778,5.2008686
7.457486,0.7306744,7.3519683
6.7424407,1.6398286,6.247329
5.928698,0.16589831,7.6212554
4.2687697,3.385695,5.2206926
8.526873,0.5169742,5.4792776
7.052745,-0.4813097,7.13368
7.078451,1.8061725,4.8060503
5.455752,1.8171077,4.455558
8.119583,-2.0098636,7.1458507
6.012539,0.2766907,7.7130795
6.9695535,0.19695395,3.9578135
7.1106896,1.7890059,4.8562245
5.877688,1.5950608,5.366405
5.3067226,2.4671278,4.150349
5.4284596,1.7659436,4.318137
6.9549723,1.354884,7.2740083
9.157851,-1.3080219,8.471644
6.8797846,0.9319359,5.106535
6.999693,-0.6228746,4.2466235
5.215146,1.6850427,4.3322077
6.2762065,-0.28938156,4.2221904
6.835438,-0.79169893,4.8572755
8.123232,0.48983765,5.5604696
4.1160765,-0.5356835,5.301388
8.037035,-1.9216677,7.097225
7.8102417,1.0176686,6.8187656
5.2230787,2.1925504,4.079848
4.560304,-0.45298487,6.1801124
6.215997,1.0596945,4.955869
9.227934,-0.037195034,6.9290175
7.6047497,0.9619025,7.0156856
6.389908,1.319581,2.9796846
7.0176277,1.3792317,5.4006176
5.621744,0.9042468,5.5252175
9.51677,-0.6880497,6.698221
8.506185,-2.4704103,8.373221
7.6537414,-0.29923123,5.908867
6.7110686,-0.67298585,5.6617746
7.255245,-0.6924492,5.151487
8.655068,-1.3849277,8.5057335
5.9236197,0.83343303,4.5529213
4.63844,1.197989,5.016192
6.1149364,0.81606126,5.1525946
4.9135494,2.1148293,3.4386294
5.2437296,2.0526674,3.7790823
6.858648,1.2048634,7.8774962
6.726264,1.3346254,7.7139864
5.831868,1.1840842,7.5035295
9.3220625,-1.3991624,8.54885
7.831115,1.0823219,5.5045915
7.811017,-0.57713825,7.8306584
7.272183,-0.34408224,4.2882814
4.8497443,1.1895679,5.4791503
7.3699555,0.83951753,6.4930873
5.9848013,0.7451429,5.2000856
5.9421973,1.572087,8.279766
6.3593464,-1.0385072,4.7901387
6.209464,1.6144391,1.8877597
8.161363,-0.27061275,8.206475
6.1317143,-1.2560041,5.4118156
6.831694,-1.0457429,5.108674
4.3454123,-0.3607162,5.1283894
5.949,-1.3569003,5.4908533
9.311448,-1.5757025,8.343391
8.118579,-2.0244606,7.1632323
4.376236,-0.5972622,5.737206
6.9936047,1.6694627,4.325408
6.281606,1.2541418,7.239777
8.739079,-0.290019,6.342719
6.371756,1.1891565,5.751782
6.85914,1.2901412,8.059319
4.2622366,3.0408468,4.9799676
6.1730065,1.5770446,1.9516268
3.2453377,1.4497119,3.8025382
6.118218,1.5294638,2.2486324
6.142588,1.5736041,2.1048434
8.502084,0.7677549,5.60142
6.931211,1.0318121,6.3113837
5.6755395,0.5757353,6.2013555
11.68802,2.3237324,7.8433557
7.9019375,0.76079607,5.7835684
5.2592144,1.9422299,3.7553594
6.4042296,-0.9741069,6.4406185
8.308809,-0.32964212,6.2941384
9.678856,-0.4733009,7.461391
6.228605,1.6314694,1.8567923
6.035723,0.45054442,7.8173146
4.6610126,1.2088145,5.0766034
8.655087,0.33672294,6.121877
8.464867,-0.34969935,8.190028
8.820442,0.57610106,5.7308645
6.4364305,1.197691,7.890036
3.7665975,4.127034,5.382248
7.952346,-0.1232371,5.821937
6.7453485,-0.75273365,5.4458914
7.4910603,0.7372045,4.0359287
8.786089,-2.1234498,8.406749
5.2196603,0.94018847,4.092037
5.077211,1.1607908,4.1966043
4.920509,1.54165,4.694794
6.295877,1.0834098,4.214329
6.784673,1.311515,7.999383
6.067464,1.5325487,7.8955216
8.453094,0.5810671,5.251959
4.036126,2.5489893,3.1309118
7.727705,0.36454254,5.7413254
6.207598,0.48614618,7.6819587
9.944375,-0.46232244,7.4125824
4.8612485,0.5892164,5.174379
6.3141446,1.3852252,8.758249
4.9364576,0.9432693,5.5338435
6.4501,1.4041419,5.945884
5.5916653,1.23365,7.173322
6.083614,0.23541005,7.6612377
6.657515,1.1021904,6.9334393
7.0716987,0.16825694,7.020874
3.8337119,2.7377124,2.9093268
7.261083,0.26730135,5.745687
6.2116437,1.2326238,7.8011994
5.602103,1.9328109,4.4108405
4.7758284,2.0516615,3.4809904
8.612055,-2.1687443,8.533594
6.8371496,1.92601,4.505665
4.2275643,-0.39573315,5.1719074
6.8941574,-0.30384827,4.8011527
5.462345,0.43140036,3.6136327
9.888505,-0.5197801,7.3818555
6.4993143,0.9219647,5.787455
6.390088,-0.9811951,6.4579144
9.38125,-0.6726149,6.451245
5.7807083,-1.2163022,5.678098
5.541819,0.43048027,5.816725
4.282821,1.821041,4.2020164
6.40061,1.1763124,7.9391947
4.9671407,1.6782182,4.0502977
9.5429,-0.7001795,6.8085012
5.1639724,1.8626362,4.4049
5.978729,1.5626904,8.249721
6.0688014,-1.1175474,5.338728
3.7631772,4.1372757,5.3581266
8.071133,-1.9604884,7.121841
6.019792,1.5452396,8.41445
6.9371705,0.7079309,8.099776
5.830839,1.5377377,2.5613976
7.5795717,0.637592,7.274581
6.5228963,1.1819295,7.4884768
6.185786,1.4838703,2.4214926
5.9432697,1.5142847,8.364047
7.566349,1.1249778,6.0698147
6.3732095,-1.3399913,5.2745175
8.694889,-0.54836565,8.223829
3.9271138,2.6518393,3.0055246
6.405272,0.012047476,4.876527
8.868128,-1.252292,7.7726207
4.727484,1.2630576,5.422938
4.696094,1.3755525,5.3685684
7.419812,0.0680977,6.1579638
8.851175,-0.91172665,7.8847823
7.03431,-0.11603846,7.1799083
6.005334,2.3223448,5.28377
5.5632973,0.46328628,5.8672132
4.8818,1.395771,4.151879
9.011576,-2.1013632,7.9214964
9.712566,-0.28448695,7.516033
5.2009997,0.88517255,3.7963042
7.5502553,0.6886068,7.240673
5.588024,0.3182869,3.550932
6.535091,0.023164852,4.892707
8.59262,-0.5173231,8.349002
8.676182,-2.2022982,7.407464
4.839122,1.1059164,5.4984946
4.7192054,-0.44175583,6.2776375
5.1714845,-0.13840587,6.281738
5.426252,0.91838944,5.91812
5.059393,0.94013155,4.7365413
4.990609,1.0143341,5.9196334
6.452345,1.9691498,4.814449
6.330087,1.6649563,6.134374
9.290877,0.107558094,6.850564
8.112456,-0.58368593,6.330185
7.5848336,0.003601452,6.2693944
6.721897,1.1833769,4.1116757
5.4379444,1.2618079,3.309428
6.2300844,1.3270386,8.854728
4.653058,1.2424161,5.412039
8.2973995,-0.06570194,5.4989276
5.466368,1.1634648,4.9758883
5.335182,2.0271354,3.9606526
7.0473375,-0.13333516,7.1969953
6.5526133,2.1059134,4.2037115
4.74156,1.0969218,5.5264044
5.1561213,2.3386316,3.8847823
6.091461,0.93680173,4.8008
9.268019,-0.4517087,6.6205606
4.472119,1.9307067,3.9645097
8.309446,-0.030231828,5.4641
6.625054,0.6221,7.749209
7.8784657,-1.8117903,7.0248623
6.161901,1.5078425,2.1097085
9.113323,0.3988257,6.026634
11.673885,2.3153172,7.8560314
4.066659,3.6567576,5.2444034
4.845472,0.9173252,4.1661816
4.428175,-0.48851886,5.2260423
7.2558208,-0.44389984,7.1514835
7.4954977,0.59490615,6.708904
8.137027,-0.3486222,5.51203
6.1410904,0.9529129,4.2527213
5.0773063,1.0944073,5.266915
4.60564,1.3816606,5.03497
6.165205,1.2009593,4.65207
9.077727,0.35236973,6.10079
10.115094,-0.5229635,7.180793
4.4157104,1.9751747,4.0589924
7.8326893,-0.529484,5.3697605
7.9882145,0.5032782,4.765039
6.282131,1.3851357,2.8334513
6.1362762,1.3582124,7.950667
9.36641,-1.9944082,8.4055805
7.0438824,0.7184687,7.4963813
8.901586,0.3883085,6.56555
6.4730678,1.1353854,5.70064
5.784202,1.5976673,2.5000484
9.357027,-1.0312911,7.9884567
5.698036,-1.279925,5.332584
6.4218044,-0.52094907,4.538728
6.921024,-0.712319,4.3462305
7.6706676,-0.07180304,4.546594
8.302595,1.1213496,5.4787445
6.427666,1.9696852,4.1723366
9.643493,-0.10828871,7.08821
5.814513,-1.3636416,5.4766774
4.6633673,1.1923392,5.0075216
5.2162304,2.0880697,3.7355094
4.873537,-0.5330937,5.6869016
4.482156,0.040920902,5.423083
7.367622,1.4630564,5.8648753
4.623166,-0.10600778,5.753206
5.7480545,-1.3082645,5.361757
9.275001,-1.2189018,8.334229
9.425015,-1.7587687,8.321754
6.6946597,1.5126146,6.137386
7.2134767,1.40994,5.4047685
9.2897005,-2.020594,8.485759
5.7484684,0.9420827,6.541565
12.033835,2.6950943,8.085127
6.0776854,0.032073162,3.8766713
7.345563,-0.57123667,5.778613
9.098881,-1.0959166,8.449325
5.440178,0.8453026,3.515897
8.798085,-1.6713688,8.680648
9.851392,-0.37389547,7.532422
3.8017695,4.079153,5.3948054
6.601349,1.1993364,6.1782165
12.177659,2.758921,7.957928
4.447846,1.6758059,4.8647733
5.444831,1.0321147,6.797199
6.950059,-0.36700827,4.8537583
6.9270864,0.19052081,7.0141754
5.8716836,1.4425246,8.160762
7.047502,-0.66516316,4.2409983
7.6036167,-1.1053257,7.2300777
6.946938,1.0452654,7.047993
7.7040524,-0.6852693,5.4619694
5.4884634,1.0362076,5.270418
7.286236,1.0253572,6.158281
7.2456956,0.69246876,7.3776355
8.730607,-0.8135122,7.935642
6.672367,-0.69896114,5.4220405
7.248891,-0.14826365,5.761745
3.5674007,1.538295,3.843518
8.0782995,0.055701055,5.766313
8.262059,1.1699464,5.5002785
6.7323785,0.16385832,4.987625
7.9530516,-0.45617262,5.3194537
5.085679,-0.20222111,6.6013803
6.510501,1.2496654,6.897145
8.16721,0.5973807,4.9969745
7.1875525,0.6932585,6.217976
6.9266124,-0.30841705,4.5595303
6.9707108,-0.73204786,4.633434
8.703211,-2.206456,7.505778
8.300528,0.77500385,5.1238685
6.5537496,-0.51270694,6.9116063
7.0023637,0.66529214,5.749691
5.181731,0.93983024,6.142642
3.121214,1.4492497,3.753864
7.3932896,0.420151,6.793267
8.083687,-0.24724427,5.8729897
